Time,Throttle,Brake,Steering,Speed
10.462,0.000,0.000,0.000,0.000
10.489,0.000,0.000,0.000,0.000
10.516,0.000,0.000,0.000,0.000
10.543,0.000,0.000,0.000,0.000
10.570,0.000,0.000,0.000,0.000
10.597,0.000,0.000,0.000,0.000
10.624,0.000,0.000,0.000,0.000
10.649,0.000,0.000,0.000,0.000
10.672,0.000,0.000,0.000,0.000
10.701,0.000,0.000,0.000,0.000
10.730,0.000,0.000,0.000,0.000
10.756,0.000,0.000,0.000,0.000
10.782,0.000,0.000,0.000,0.000
10.810,0.000,0.000,0.000,0.000
10.833,0.000,0.000,0.000,0.000
10.860,0.000,0.000,0.000,0.000
10.887,0.000,0.000,0.000,0.000
10.916,0.000,0.000,0.000,0.000
10.942,0.000,0.000,0.000,0.000
10.969,0.000,0.000,0.000,0.000
10.996,0.000,0.000,0.000,0.000
11.020,0.000,0.000,0.000,0.000
11.044,0.000,0.000,0.000,0.000
11.067,0.000,0.000,0.000,0.000
11.091,0.000,0.000,0.000,0.000
11.119,0.000,0.000,0.000,0.000
11.145,0.000,0.000,0.000,0.000
11.171,0.000,0.000,0.000,0.000
11.195,0.000,0.000,0.000,0.000
11.217,0.000,0.000,0.000,0.000
11.240,0.000,0.000,0.000,0.000
11.262,0.000,0.000,0.000,0.000
11.286,0.000,0.000,0.000,0.000
11.308,0.000,0.000,0.000,0.000
11.331,0.000,0.000,0.000,0.000
11.354,0.000,0.000,0.000,0.000
11.376,0.000,0.000,0.000,0.000
11.402,0.000,0.000,0.000,0.000
11.425,0.000,0.000,0.000,0.000
11.447,0.000,0.000,0.000,0.000
11.470,0.000,0.000,0.000,0.000
11.492,0.000,0.000,0.000,0.000
11.516,0.000,0.000,0.000,0.000
11.539,0.000,0.000,0.000,0.000
11.561,0.000,0.000,0.000,0.000
11.584,0.000,0.000,0.000,0.000
11.606,0.000,0.000,0.000,0.000
11.629,0.000,0.000,0.000,0.000
11.652,0.000,0.000,0.000,0.000
11.675,0.000,0.000,0.000,0.000
11.697,0.000,0.000,0.000,0.000
11.721,0.000,0.000,0.000,0.000
11.744,0.000,0.000,0.000,0.000
11.767,0.000,0.000,0.000,0.000
11.793,0.000,0.000,0.000,0.000
11.817,0.000,0.000,0.000,0.000
11.840,0.000,0.000,0.000,0.000
11.863,0.000,0.000,0.000,0.000
11.885,0.000,0.000,0.000,0.000
11.908,0.000,0.000,0.000,0.000
11.931,0.000,0.000,0.000,0.000
11.953,0.000,0.000,0.000,0.000
11.976,0.000,0.000,0.000,0.000
11.998,0.000,0.000,0.000,0.000
12.021,0.000,0.000,0.000,0.000
12.043,0.000,0.000,0.000,0.000
12.066,0.000,0.000,0.000,0.000
12.088,0.000,0.000,0.000,0.000
12.110,0.000,0.000,0.000,0.000
12.133,0.000,0.000,0.000,0.000
12.156,0.000,0.000,0.000,0.000
12.178,0.000,0.000,0.000,0.000
12.200,0.000,0.000,0.000,0.000
12.223,0.000,0.000,0.000,0.000
12.246,0.000,0.000,0.000,0.000
12.267,0.000,0.000,0.000,0.000
12.290,0.000,0.000,0.000,0.000
12.314,0.000,0.000,0.000,0.000
12.341,0.000,0.000,0.000,0.000
12.368,0.000,0.000,0.000,0.000
12.395,0.000,0.000,0.000,0.000
12.417,0.000,0.000,0.000,0.000
12.440,0.000,0.000,0.000,0.000
12.464,0.000,0.000,0.000,0.000
12.486,0.000,0.000,0.000,0.000
12.508,0.000,0.000,0.000,0.000
12.530,0.000,0.000,0.000,0.000
12.553,0.000,0.000,0.000,0.000
12.575,0.000,0.000,0.000,0.000
12.598,0.000,0.000,0.000,0.000
12.621,0.000,0.000,0.000,0.000
12.644,0.000,0.000,0.000,0.000
12.666,0.000,0.000,0.000,0.000
12.689,0.000,0.000,0.000,0.000
12.712,0.000,0.000,0.000,0.000
12.736,0.000,0.000,0.000,0.000
12.759,0.000,0.000,0.000,0.000
12.781,0.000,0.000,0.000,0.000
12.804,0.000,0.000,0.000,0.000
12.828,0.000,0.000,0.000,0.000
12.850,0.000,0.000,0.000,0.000
